project,risk,status,compliance,report_count,has_schedule,scope,office,month,year,day,risk_previous1,risk_previous2,risk_previous3,project_risk_likelihood,estimated_days_finish,report_word_count,poa_word_count,manager_risk_likelihood,manager_project_count
10354170cb9320bdeaa8011f30da36e74b28d52a,0.0,em andamento,0.9529,15,1,Setorial,DG,12,2015,18.0,1,1,0,0.01932367149758454,-140.0,195.0,37.0,0.05434782608695652,4
10354170cb9320bdeaa8011f30da36e74b28d52a,0.0,em andamento,0.9529,15,1,Setorial,DG,12,2015,1.0,1,1,0,0.01932367149758454,120.0,62.0,1.0,0.05434782608695652,4
eb4e3814986d85859bc20618e8ada2f8b03f8753,0.0,em andamento,0.9448,25,1,Estruturante,CENIN,12,2015,18.0,0,0,0,0.01932367149758454,103.0,33.0,17.0,0.05434782608695652,4
392d61b41bb75b0175c688f2e0f8fac94d942d89,0.0,em andamento,0.8714,19,1,Setorial,DG,1,2016,29.0,0,0,0,0.017857142857142856,153.0,10.0,47.0,0.04975124378109453,3
10354170cb9320bdeaa8011f30da36e74b28d52a,0.0,em andamento,0.9529,15,1,Setorial,DG,1,2016,29.0,0,0,0,0.017857142857142856,153.0,144.0,34.0,0.04975124378109453,3
eb4e3814986d85859bc20618e8ada2f8b03f8753,0.0,em andamento,0.9448,25,1,Estruturante,CENIN,1,2016,29.0,0,0,0,0.017857142857142856,61.0,87.0,31.0,0.04975124378109453,3
392d61b41bb75b0175c688f2e0f8fac94d942d89,0.0,em andamento,0.8714,19,1,Setorial,DG,2,2016,29.0,0,0,0,0.017241379310344827,122.0,10.0,1.0,0.04784688995215311,3
10354170cb9320bdeaa8011f30da36e74b28d52a,0.0,em andamento,0.9529,15,1,Setorial,DG,2,2016,29.0,0,0,0,0.017241379310344827,122.0,22.0,47.0,0.04784688995215311,3
eb4e3814986d85859bc20618e8ada2f8b03f8753,0.0,em andamento,0.9448,25,1,Estruturante,CENIN,2,2016,29.0,0,0,0,0.017241379310344827,30.0,97.0,1.0,0.04784688995215311,3
392d61b41bb75b0175c688f2e0f8fac94d942d89,1.0,em andamento,0.8714,19,1,Setorial,DG,3,2016,31.0,0,0,0,0.016597510373443983,91.0,10.0,45.0,0.045871559633027525,3
10354170cb9320bdeaa8011f30da36e74b28d52a,0.0,em andamento,0.9529,15,1,Setorial,DG,3,2016,17.13932980599647,0,0,0,0.016597510373443983,206.8941798941799,56.0,18.0,0.045871559633027525,3
eb4e3814986d85859bc20618e8ada2f8b03f8753,0.0,em andamento,0.9448,25,1,Estruturante,CENIN,3,2016,31.0,0,0,0,0.016597510373443983,91.0,61.0,1.0,0.045871559633027525,3
392d61b41bb75b0175c688f2e0f8fac94d942d89,1.0,em andamento,0.8714,19,1,Setorial,DG,4,2016,28.0,1,0,0,0.019083969465648856,63.0,10.0,104.0,0.04602510460251046,4
10354170cb9320bdeaa8011f30da36e74b28d52a,0.0,em andamento,0.9529,15,1,Setorial,DG,4,2016,28.0,0,0,0,0.015267175572519083,-272.0,48.0,1.0,0.04602510460251046,4
10354170cb9320bdeaa8011f30da36e74b28d52a,0.0,em andamento,0.9529,15,1,Setorial,DG,4,2016,1.0,0,0,0,0.015267175572519083,-245.0,71.0,1.0,0.04602510460251046,4
eb4e3814986d85859bc20618e8ada2f8b03f8753,0.0,em andamento,0.9448,25,1,Estruturante,CENIN,4,2016,28.0,0,0,0,0.015267175572519083,63.0,27.0,59.0,0.04602510460251046,4
392d61b41bb75b0175c688f2e0f8fac94d942d89,1.0,em andamento,0.8714,19,1,Setorial,DG,5,2016,30.0,1,1,0,0.02214022140221402,31.0,11.0,38.0,0.04838709677419355,3
10354170cb9320bdeaa8011f30da36e74b28d52a,0.0,em andamento,0.9529,15,1,Setorial,DG,5,2016,30.0,0,0,0,0.014760147601476014,-304.0,76.0,1.0,0.04838709677419355,3
eb4e3814986d85859bc20618e8ada2f8b03f8753,0.0,em andamento,0.9448,25,1,Estruturante,CENIN,5,2016,31.0,0,0,0,0.014760147601476014,30.0,51.0,21.0,0.04838709677419355,3
392d61b41bb75b0175c688f2e0f8fac94d942d89,1.0,em andamento,0.8714,19,1,Setorial,DG,6,2016,30.0,1,1,1,0.025,31.0,22.0,56.0,0.05058365758754864,3
10354170cb9320bdeaa8011f30da36e74b28d52a,1.0,em andamento,0.9529,15,1,Setorial,DG,6,2016,30.0,0,0,0,0.014285714285714285,-335.0,29.0,7.0,0.05058365758754864,3
eb4e3814986d85859bc20618e8ada2f8b03f8753,0.0,em andamento,0.9448,25,1,Estruturante,CENIN,6,2016,30.0,0,0,0,0.014285714285714285,31.0,297.0,1.0,0.05058365758754864,3
392d61b41bb75b0175c688f2e0f8fac94d942d89,1.0,em andamento,0.8714,19,1,Setorial,DG,7,2016,17.13932980599647,1,1,1,0.027874564459930314,206.8941798941799,15.0,61.0,0.056818181818181816,3
10354170cb9320bdeaa8011f30da36e74b28d52a,1.0,em andamento,0.9529,15,1,Setorial,DG,7,2016,17.13932980599647,1,0,0,0.017421602787456445,206.8941798941799,27.0,69.0,0.056818181818181816,3
eb4e3814986d85859bc20618e8ada2f8b03f8753,0.0,em andamento,0.9448,25,1,Estruturante,CENIN,7,2016,17.13932980599647,0,0,0,0.013937282229965157,206.8941798941799,28.0,1.0,0.056818181818181816,3
392d61b41bb75b0175c688f2e0f8fac94d942d89,-1.0,sem relatório,0.8714,19,1,Setorial,DG,8,2016,1.0,1,1,1,0.030612244897959183,-2.0,23.0,69.0,0.06273062730627306,3
10354170cb9320bdeaa8011f30da36e74b28d52a,-1.0,sem relatório,0.9529,15,1,Setorial,DG,8,2016,1.0,1,1,0,0.02040816326530612,-367.0,27.0,1.0,0.06273062730627306,3
eb4e3814986d85859bc20618e8ada2f8b03f8753,-1.0,sem relatório,0.9448,25,1,Estruturante,CENIN,8,2016,1.0,0,0,0,0.013605442176870748,30.0,41.0,41.0,0.06273062730627306,3
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,0.0,em andamento,1.0,27,1,Setorial,DIRAD,3,2015,5.0,0,0,0,0.014285714285714285,109.0,35.0,1.0,0.02127659574468085,2
f4cc6910560f804cc77e3da8d9a3debdc6b60f3f,1.0,em andamento,1.0,19,1,Estruturante,CENIN,3,2015,5.0,0,0,0,0.014285714285714285,484.0,45.0,1.0,0.02127659574468085,2
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,0.0,em andamento,1.0,27,1,Setorial,DIRAD,4,2015,24.0,0,0,0,0.012048192771084338,195.0,21.0,1.0,0.03333333333333333,4
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,0.0,em andamento,1.0,27,1,Setorial,DIRAD,4,2015,8.0,0,0,0,0.012048192771084338,211.0,22.0,1.0,0.03333333333333333,4
f4cc6910560f804cc77e3da8d9a3debdc6b60f3f,0.0,em andamento,1.0,19,1,Estruturante,CENIN,4,2015,24.0,1,0,0,0.024096385542168676,434.0,56.0,1.0,0.03333333333333333,4
f4cc6910560f804cc77e3da8d9a3debdc6b60f3f,0.0,em andamento,1.0,19,1,Estruturante,CENIN,4,2015,8.0,1,0,0,0.024096385542168676,450.0,21.0,1.0,0.03333333333333333,4
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,0.0,em andamento,1.0,27,1,Setorial,DIRAD,5,2015,17.13932980599647,0,0,0,0.010309278350515464,206.8941798941799,19.0,1.0,0.02702702702702703,2
f4cc6910560f804cc77e3da8d9a3debdc6b60f3f,0.0,em andamento,1.0,19,1,Estruturante,CENIN,5,2015,17.13932980599647,0,0,0,0.020618556701030927,206.8941798941799,17.0,19.0,0.02702702702702703,2
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,0.0,em andamento,1.0,27,1,Setorial,DIRAD,6,2015,1.0,0,0,0,0.009009009009009009,-10.0,29.0,1.0,0.022727272727272728,2
f4cc6910560f804cc77e3da8d9a3debdc6b60f3f,0.0,em andamento,1.0,19,1,Estruturante,CENIN,6,2015,1.0,0,0,0,0.018018018018018018,396.0,38.0,1.0,0.022727272727272728,2
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,0.0,em andamento,1.0,27,1,Setorial,DIRAD,7,2015,2.0,0,0,0,0.009009009009009009,127.0,8.0,29.0,0.022727272727272728,5
f4cc6910560f804cc77e3da8d9a3debdc6b60f3f,0.0,sem relatório,1.0,19,1,Estruturante,CENIN,7,2015,2.0,0,0,0,0.018018018018018018,-1.0,38.0,1.0,0.022727272727272728,5
d9e053f2a6b354d80546db91731a5f5d0c1451a2,0.0,sem relatório,0.8,2,1,Estruturante,CENIN,7,2015,17.13932980599647,0,0,0,0.009009009009009009,206.8941798941799,66.3482280431433,24.486902927580893,0.022727272727272728,5
bcee7f66a15e8eec05300383857da883a770c85a,0.0,não iniciado,1.0,13,1,Estruturante,CENIN,7,2015,17.13932980599647,0,0,0,0.009009009009009009,206.8941798941799,66.3482280431433,24.486902927580893,0.022727272727272728,5
4e87075ae2a7d42d27f7e216e695cb6a082eabc9,0.0,não iniciado,1.0,12,1,Estruturante,CENIN,7,2015,17.13932980599647,0,0,0,0.009009009009009009,206.8941798941799,66.3482280431433,24.486902927580893,0.022727272727272728,5
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,0.0,em andamento,1.0,27,1,Setorial,DIRAD,8,2015,31.0,0,0,0,0.008264462809917356,-101.0,10.0,13.0,0.02040816326530612,6
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,0.0,em andamento,1.0,27,1,Setorial,DIRAD,8,2015,4.0,0,0,0,0.008264462809917356,-74.0,10.0,15.0,0.02040816326530612,6
f4cc6910560f804cc77e3da8d9a3debdc6b60f3f,0.0,em andamento,1.0,19,1,Estruturante,CENIN,8,2015,31.0,0,0,0,0.01652892561983471,315.0,22.0,1.0,0.02040816326530612,6
d9e053f2a6b354d80546db91731a5f5d0c1451a2,0.0,em andamento,0.8,2,1,Estruturante,CENIN,8,2015,31.0,0,0,0,0.008264462809917356,-13.0,66.3482280431433,24.486902927580893,0.02040816326530612,6
bcee7f66a15e8eec05300383857da883a770c85a,0.0,em andamento,1.0,13,1,Estruturante,CENIN,8,2015,31.0,0,0,0,0.008264462809917356,14.0,66.3482280431433,24.486902927580893,0.02040816326530612,6
4e87075ae2a7d42d27f7e216e695cb6a082eabc9,0.0,em andamento,1.0,12,1,Estruturante,CENIN,8,2015,31.0,0,0,0,0.008264462809917356,227.0,66.3482280431433,24.486902927580893,0.02040816326530612,6
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,1.0,em andamento,1.0,27,1,Setorial,DIRAD,9,2015,30.0,0,0,0,0.007462686567164179,-131.0,11.0,15.0,0.018018018018018018,5
f4cc6910560f804cc77e3da8d9a3debdc6b60f3f,0.0,em andamento,1.0,19,1,Estruturante,CENIN,9,2015,30.0,0,0,0,0.014925373134328358,284.0,6.0,38.0,0.018018018018018018,5
d9e053f2a6b354d80546db91731a5f5d0c1451a2,0.0,em andamento,0.8,2,1,Estruturante,CENIN,9,2015,30.0,0,0,0,0.007462686567164179,-12.0,66.3482280431433,24.486902927580893,0.018018018018018018,5
bcee7f66a15e8eec05300383857da883a770c85a,0.0,em andamento,1.0,13,1,Estruturante,CENIN,9,2015,30.0,0,0,0,0.007462686567164179,322.0,66.3482280431433,24.486902927580893,0.018018018018018018,5
4e87075ae2a7d42d27f7e216e695cb6a082eabc9,0.0,em andamento,1.0,12,1,Estruturante,CENIN,9,2015,30.0,0,0,0,0.007462686567164179,230.0,66.3482280431433,24.486902927580893,0.018018018018018018,5
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,1.0,em andamento,1.0,27,1,Setorial,DIRAD,10,2015,17.13932980599647,1,0,0,0.0125,206.8941798941799,10.0,110.0,0.021897810218978103,4
f4cc6910560f804cc77e3da8d9a3debdc6b60f3f,0.0,em andamento,1.0,19,1,Estruturante,CENIN,10,2015,17.13932980599647,0,0,0,0.0125,206.8941798941799,24.0,1.0,0.021897810218978103,4
bcee7f66a15e8eec05300383857da883a770c85a,0.0,em andamento,1.0,13,1,Estruturante,CENIN,10,2015,17.13932980599647,0,0,0,0.00625,206.8941798941799,66.3482280431433,24.486902927580893,0.021897810218978103,4
4e87075ae2a7d42d27f7e216e695cb6a082eabc9,0.0,em andamento,1.0,12,1,Estruturante,CENIN,10,2015,17.13932980599647,0,0,0,0.00625,206.8941798941799,66.3482280431433,24.486902927580893,0.021897810218978103,4
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,0.0,em andamento,1.0,27,1,Setorial,DIRAD,11,2015,9.0,1,1,0,0.016304347826086956,-139.0,10.0,85.0,0.024844720496894408,4
f4cc6910560f804cc77e3da8d9a3debdc6b60f3f,0.0,em andamento,1.0,19,1,Estruturante,CENIN,11,2015,9.0,0,0,0,0.010869565217391304,387.0,87.0,1.0,0.024844720496894408,4
bcee7f66a15e8eec05300383857da883a770c85a,0.0,em andamento,1.0,13,1,Estruturante,CENIN,11,2015,9.0,0,0,0,0.005434782608695652,282.0,66.3482280431433,24.486902927580893,0.024844720496894408,4
4e87075ae2a7d42d27f7e216e695cb6a082eabc9,0.0,em andamento,1.0,12,1,Estruturante,CENIN,11,2015,5.0,0,0,0,0.005434782608695652,194.0,66.3482280431433,24.486902927580893,0.024844720496894408,4
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,0.0,em andamento,1.0,27,1,Setorial,DIRAD,12,2015,2.0,0,0,0,0.014492753623188406,-194.0,12.0,69.0,0.021739130434782608,4
f4cc6910560f804cc77e3da8d9a3debdc6b60f3f,0.0,em andamento,1.0,19,1,Estruturante,CENIN,12,2015,3.0,0,0,0,0.00966183574879227,363.0,39.0,1.0,0.021739130434782608,4
bcee7f66a15e8eec05300383857da883a770c85a,0.0,em andamento,1.0,13,1,Estruturante,CENIN,12,2015,3.0,0,0,0,0.004830917874396135,258.0,66.3482280431433,24.486902927580893,0.021739130434782608,4
4e87075ae2a7d42d27f7e216e695cb6a082eabc9,0.0,em andamento,1.0,12,1,Estruturante,CENIN,12,2015,3.0,0,0,0,0.004830917874396135,166.0,66.3482280431433,24.486902927580893,0.021739130434782608,4
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,0.0,em andamento,1.0,27,1,Setorial,DIRAD,1,2016,29.0,0,0,0,0.013392857142857142,-252.0,17.0,27.0,0.01990049751243781,5
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,0.0,em andamento,1.0,27,1,Setorial,DIRAD,1,2016,5.0,0,0,0,0.013392857142857142,190.0,26.0,1.0,0.01990049751243781,5
f4cc6910560f804cc77e3da8d9a3debdc6b60f3f,0.0,sem relatório,1.0,19,1,Estruturante,CENIN,1,2016,5.0,0,0,0,0.008928571428571428,330.0,57.0,1.0,0.01990049751243781,5
bcee7f66a15e8eec05300383857da883a770c85a,0.0,em andamento,1.0,13,1,Estruturante,CENIN,1,2016,5.0,0,0,0,0.004464285714285714,225.0,66.3482280431433,24.486902927580893,0.01990049751243781,5
4e87075ae2a7d42d27f7e216e695cb6a082eabc9,0.0,em andamento,1.0,12,1,Estruturante,CENIN,1,2016,5.0,0,0,0,0.004464285714285714,133.0,66.3482280431433,24.486902927580893,0.01990049751243781,5
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,1.0,em andamento,1.0,27,1,Setorial,DIRAD,2,2016,17.13932980599647,0,0,0,0.01293103448275862,206.8941798941799,26.0,1.0,0.019138755980861243,5
f4cc6910560f804cc77e3da8d9a3debdc6b60f3f,0.0,em andamento,1.0,19,1,Estruturante,CENIN,2,2016,17.13932980599647,0,0,0,0.008620689655172414,206.8941798941799,3.0,1.0,0.019138755980861243,5
bcee7f66a15e8eec05300383857da883a770c85a,0.0,em andamento,1.0,13,1,Estruturante,CENIN,2,2016,1.0,0,0,0,0.004310344827586207,198.0,66.3482280431433,24.486902927580893,0.019138755980861243,5
bcee7f66a15e8eec05300383857da883a770c85a,0.0,em andamento,1.0,13,1,Estruturante,CENIN,2,2016,1.0,0,0,0,0.004310344827586207,198.0,66.3482280431433,24.486902927580893,0.019138755980861243,5
4e87075ae2a7d42d27f7e216e695cb6a082eabc9,1.0,em andamento,1.0,12,1,Estruturante,CENIN,2,2016,1.0,0,0,0,0.004310344827586207,106.0,66.3482280431433,24.486902927580893,0.019138755980861243,5
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,1.0,em andamento,1.0,27,1,Setorial,DIRAD,3,2016,31.0,1,0,0,0.016597510373443983,-314.0,32.0,1.0,0.027522935779816515,7
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,1.0,em andamento,1.0,27,1,Setorial,DIRAD,3,2016,1.0,1,0,0,0.016597510373443983,-284.0,19.0,1.0,0.027522935779816515,7
f4cc6910560f804cc77e3da8d9a3debdc6b60f3f,0.0,em andamento,1.0,19,1,Estruturante,CENIN,3,2016,1.0,0,0,0,0.008298755186721992,274.0,4.0,1.0,0.027522935779816515,7
bcee7f66a15e8eec05300383857da883a770c85a,0.0,em andamento,1.0,13,1,Estruturante,CENIN,3,2016,31.0,0,0,0,0.004149377593360996,139.0,66.3482280431433,24.486902927580893,0.027522935779816515,7
bcee7f66a15e8eec05300383857da883a770c85a,0.0,em andamento,1.0,13,1,Estruturante,CENIN,3,2016,1.0,0,0,0,0.004149377593360996,169.0,66.3482280431433,24.486902927580893,0.027522935779816515,7
4e87075ae2a7d42d27f7e216e695cb6a082eabc9,1.0,em andamento,1.0,12,1,Estruturante,CENIN,3,2016,31.0,1,0,0,0.008298755186721992,47.0,66.3482280431433,24.486902927580893,0.027522935779816515,7
4e87075ae2a7d42d27f7e216e695cb6a082eabc9,1.0,em andamento,1.0,12,1,Estruturante,CENIN,3,2016,3.0,1,0,0,0.008298755186721992,75.0,66.3482280431433,24.486902927580893,0.027522935779816515,7
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,1.0,em andamento,1.0,27,1,Setorial,DIRAD,4,2016,17.13932980599647,0,0,0,0.022900763358778626,206.8941798941799,22.0,1.0,0.04184100418410042,4
f4cc6910560f804cc77e3da8d9a3debdc6b60f3f,0.0,em andamento,1.0,19,1,Estruturante,CENIN,4,2016,4.0,0,0,0,0.007633587786259542,240.0,4.0,1.0,0.04184100418410042,4
bcee7f66a15e8eec05300383857da883a770c85a,0.0,em andamento,1.0,13,1,Estruturante,CENIN,4,2016,17.13932980599647,0,0,0,0.003816793893129771,206.8941798941799,66.3482280431433,24.486902927580893,0.04184100418410042,4
4e87075ae2a7d42d27f7e216e695cb6a082eabc9,0.0,em andamento,1.0,12,1,Estruturante,CENIN,4,2016,17.13932980599647,0,0,0,0.015267175572519083,206.8941798941799,66.3482280431433,24.486902927580893,0.04184100418410042,4
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,1.0,em andamento,1.0,27,1,Setorial,DIRAD,5,2016,31.0,1,0,0,0.025830258302583026,-375.0,22.0,1.0,0.04435483870967742,8
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,1.0,em andamento,1.0,27,1,Setorial,DIRAD,5,2016,3.0,1,0,0,0.025830258302583026,-347.0,24.0,1.0,0.04435483870967742,8
f4cc6910560f804cc77e3da8d9a3debdc6b60f3f,0.0,em andamento,1.0,19,1,Estruturante,CENIN,5,2016,31.0,0,0,0,0.007380073800738007,345.0,40.0,1.0,0.04435483870967742,8
f4cc6910560f804cc77e3da8d9a3debdc6b60f3f,0.0,em andamento,1.0,19,1,Estruturante,CENIN,5,2016,3.0,0,0,0,0.007380073800738007,211.0,51.0,41.0,0.04435483870967742,8
bcee7f66a15e8eec05300383857da883a770c85a,0.0,em andamento,1.0,13,1,Estruturante,CENIN,5,2016,31.0,0,0,0,0.0036900369003690036,594.0,66.3482280431433,24.486902927580893,0.04435483870967742,8
bcee7f66a15e8eec05300383857da883a770c85a,0.0,em andamento,1.0,13,1,Estruturante,CENIN,5,2016,3.0,0,0,0,0.0036900369003690036,106.0,66.3482280431433,24.486902927580893,0.04435483870967742,8
4e87075ae2a7d42d27f7e216e695cb6a082eabc9,0.0,em andamento,1.0,12,1,Estruturante,CENIN,5,2016,31.0,0,0,0,0.014760147601476014,-14.0,66.3482280431433,24.486902927580893,0.04435483870967742,8
4e87075ae2a7d42d27f7e216e695cb6a082eabc9,0.0,em andamento,1.0,12,1,Estruturante,CENIN,5,2016,3.0,0,0,0,0.014760147601476014,14.0,66.3482280431433,24.486902927580893,0.04435483870967742,8
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,1.0,em andamento,1.0,27,1,Setorial,DIRAD,6,2016,17.13932980599647,0,0,0,0.03214285714285714,206.8941798941799,134.0,1.0,0.05058365758754864,4
f4cc6910560f804cc77e3da8d9a3debdc6b60f3f,0.0,em andamento,1.0,19,1,Estruturante,CENIN,6,2016,17.13932980599647,0,0,0,0.007142857142857143,206.8941798941799,69.0,1.0,0.05058365758754864,4
bcee7f66a15e8eec05300383857da883a770c85a,0.0,em andamento,1.0,13,1,Estruturante,CENIN,6,2016,17.13932980599647,0,0,0,0.0035714285714285713,206.8941798941799,66.3482280431433,24.486902927580893,0.05058365758754864,4
4e87075ae2a7d42d27f7e216e695cb6a082eabc9,0.0,em andamento,1.0,12,1,Estruturante,CENIN,6,2016,17.13932980599647,0,0,0,0.014285714285714285,206.8941798941799,66.3482280431433,24.486902927580893,0.05058365758754864,4
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,1.0,em andamento,1.0,27,1,Setorial,DIRAD,7,2016,13.0,1,0,0,0.03484320557491289,139.0,32.0,44.0,0.05303030303030303,4
f4cc6910560f804cc77e3da8d9a3debdc6b60f3f,0.0,em andamento,1.0,19,1,Estruturante,CENIN,7,2016,4.0,0,0,0,0.006968641114982578,149.0,32.0,1.0,0.05303030303030303,4
bcee7f66a15e8eec05300383857da883a770c85a,0.0,em andamento,1.0,13,1,Estruturante,CENIN,7,2016,4.0,0,0,0,0.003484320557491289,44.0,66.3482280431433,24.486902927580893,0.05303030303030303,4
4e87075ae2a7d42d27f7e216e695cb6a082eabc9,0.0,em andamento,1.0,12,1,Estruturante,CENIN,7,2016,4.0,0,0,0,0.013937282229965157,-48.0,66.3482280431433,24.486902927580893,0.05303030303030303,4
8eb176aa8e270150e48a5a3c6ef16393d9e5dbc2,-1.0,em andamento,1.0,27,1,Setorial,DIRAD,8,2016,5.0,1,1,0,0.03741496598639456,116.0,91.0,1.0,0.055350553505535055,4
f4cc6910560f804cc77e3da8d9a3debdc6b60f3f,-1.0,em andamento,1.0,19,1,Estruturante,CENIN,8,2016,5.0,0,0,0,0.006802721088435374,117.0,42.0,15.0,0.055350553505535055,4
bcee7f66a15e8eec05300383857da883a770c85a,-1.0,em andamento,1.0,13,1,Estruturante,CENIN,8,2016,5.0,0,0,0,0.003401360544217687,536.0,66.3482280431433,24.486902927580893,0.055350553505535055,4
4e87075ae2a7d42d27f7e216e695cb6a082eabc9,-1.0,em andamento,1.0,12,1,Estruturante,CENIN,8,2016,5.0,0,0,0,0.013605442176870748,116.0,66.3482280431433,24.486902927580893,0.055350553505535055,4
c5336c675e3425234600d241339736ed3301e6d5,1.0,em andamento,0.8,8,1,Setorial,DIRAD,3,2015,17.13932980599647,0,0,0,0.014285714285714285,206.8941798941799,85.0,88.0,0.02127659574468085,1
c5336c675e3425234600d241339736ed3301e6d5,0.0,sem relatório,0.8,8,1,Setorial,DIRAD,4,2015,17.13932980599647,1,0,0,0.024096385542168676,206.8941798941799,95.0,1.0,0.03333333333333333,1
c5336c675e3425234600d241339736ed3301e6d5,0.0,sem relatório,0.8,8,1,Setorial,DIRAD,5,2015,17.13932980599647,0,0,0,0.020618556701030927,206.8941798941799,183.0,1.0,0.02702702702702703,1
c5336c675e3425234600d241339736ed3301e6d5,0.0,sem relatório,0.8,8,1,Setorial,DIRAD,6,2015,17.13932980599647,0,0,0,0.018018018018018018,206.8941798941799,70.0,31.0,0.022727272727272728,1
c5336c675e3425234600d241339736ed3301e6d5,0.0,em andamento,0.8,8,1,Setorial,DIRAD,7,2015,30.0,0,0,0,0.018018018018018018,336.0,55.0,1.0,0.022727272727272728,1
c5336c675e3425234600d241339736ed3301e6d5,0.0,em andamento,0.8,8,1,Setorial,DIRAD,8,2015,17.13932980599647,0,0,0,0.01652892561983471,206.8941798941799,128.0,1.0,0.02040816326530612,1
c5336c675e3425234600d241339736ed3301e6d5,0.0,em andamento,0.8,8,1,Setorial,DIRAD,9,2015,29.0,0,0,0,0.014925373134328358,275.0,38.0,33.0,0.018018018018018018,1
c5336c675e3425234600d241339736ed3301e6d5,0.0,dependência externa,0.8,8,1,Setorial,DIRAD,10,2015,17.13932980599647,0,0,0,0.0125,206.8941798941799,30.0,77.0,0.014598540145985401,1
c5336c675e3425234600d241339736ed3301e6d5,0.0,dependência externa,0.8,8,1,Setorial,DIRAD,11,2015,6.0,0,0,0,0.010869565217391304,237.0,85.0,1.0,0.012422360248447204,1
c5336c675e3425234600d241339736ed3301e6d5,0.0,dependência externa,0.8,8,1,Setorial,DIRAD,12,2015,18.0,0,0,0,0.00966183574879227,195.0,114.0,1.0,0.010869565217391304,2
c5336c675e3425234600d241339736ed3301e6d5,0.0,dependência externa,0.8,8,1,Setorial,DIRAD,12,2015,8.0,0,0,0,0.00966183574879227,205.0,103.0,54.0,0.010869565217391304,2
c5336c675e3425234600d241339736ed3301e6d5,0.0,em andamento,0.8,8,1,Setorial,DIRAD,1,2016,17.13932980599647,0,0,0,0.008928571428571428,206.8941798941799,74.0,1.0,0.009950248756218905,1
c5336c675e3425234600d241339736ed3301e6d5,0.0,sem relatório,0.8,8,1,Setorial,DIRAD,2,2016,2.0,0,0,0,0.008620689655172414,149.0,106.0,1.0,0.009569377990430622,1
c5336c675e3425234600d241339736ed3301e6d5,0.0,sem relatório,0.8,8,1,Setorial,DIRAD,3,2016,17.13932980599647,0,0,0,0.008298755186721992,206.8941798941799,74.0,64.0,0.009174311926605505,1
c5336c675e3425234600d241339736ed3301e6d5,0.0,sem relatório,0.8,8,1,Setorial,DIRAD,4,2016,17.13932980599647,0,0,0,0.007633587786259542,206.8941798941799,160.0,1.0,0.008368200836820083,1
c5336c675e3425234600d241339736ed3301e6d5,0.0,sem relatório,0.8,8,1,Setorial,DIRAD,5,2016,17.13932980599647,0,0,0,0.007380073800738007,206.8941798941799,119.0,1.0,0.008064516129032258,1
c5336c675e3425234600d241339736ed3301e6d5,0.0,em andamento,0.8,8,1,Setorial,DIRAD,6,2016,27.0,0,0,0,0.007142857142857143,3.0,233.0,1.0,0.007782101167315175,1
c5336c675e3425234600d241339736ed3301e6d5,0.0,em andamento,0.8,8,1,Setorial,DIRAD,7,2016,17.13932980599647,0,0,0,0.006968641114982578,206.8941798941799,122.0,57.0,0.007575757575757576,1
c5336c675e3425234600d241339736ed3301e6d5,-1.0,sem relatório,0.8,8,1,Setorial,DIRAD,8,2016,9.0,0,0,0,0.006802721088435374,-40.0,75.0,126.0,0.007380073800738007,1
34ef41b3307d8b1dbf4311f821dac28b56295a61,0.0,em andamento,0.9429,18,1,Setorial,DRH,3,2015,2.0,0,0,0,0.014285714285714285,494.0,96.0,1.0,0.02127659574468085,1
34ef41b3307d8b1dbf4311f821dac28b56295a61,0.0,em andamento,0.9429,18,1,Setorial,DRH,4,2015,1.0,0,0,0,0.012048192771084338,464.0,93.0,1.0,0.016666666666666666,1
34ef41b3307d8b1dbf4311f821dac28b56295a61,0.0,em andamento,0.9429,18,1,Setorial,DRH,5,2015,25.0,0,0,0,0.010309278350515464,410.0,34.0,1.0,0.013513513513513514,2
34ef41b3307d8b1dbf4311f821dac28b56295a61,0.0,em andamento,0.9429,18,1,Setorial,DRH,5,2015,11.0,0,0,0,0.010309278350515464,424.0,128.0,1.0,0.013513513513513514,2
